año,Estacion,semana epidemiologica,"AVERAGE de Temp, M","AVERAGE de Temp, m",AVERAGE de Precip,AVERAGE de Hum
2024,CONFLUENCIA_Neuquén,12,"27,03","9,66","0,00","45,29"
2024,CONFLUENCIA_Neuquén,13,"28,16","12,09","0,00","52,57"
2024,CONFLUENCIA_Neuquén,14,"25,03","7,79","0,00","52,14"
2024,CONFLUENCIA_Neuquén,15,"17,26","8,66","1,51","67,86"
2024,CONFLUENCIA_Neuquén,16,"20,01","8,71","0,13","63,86"
2024,CONFLUENCIA_Neuquén,17,"19,69","6,20","0,00","55,14"
2024,CONFLUENCIA_Neuquén,18,"17,00","2,07","0,00","56,00"
2024,CONFLUENCIA_Neuquén,19,"15,04","2,19","2,79","63,00"
2024,CONFLUENCIA_Neuquén,20,"12,36","-0,51","0,43","79,00"
2024,CONFLUENCIA_Neuquén,21,"11,39","1,81","0,14","76,00"
2024,CONFLUENCIA_Neuquén,22,"13,86","1,79","0,03","74,14"
2024,CONFLUENCIA_Neuquén,23,"15,56","4,77","0,14","74,71"
2024,CONFLUENCIA_Neuquén,24,"16,96","3,99","0,40","71,86"
2024,CONFLUENCIA_Neuquén,25,"10,99","1,84","0,41","74,00"
2024,CONFLUENCIA_Neuquén,26,"13,49","-0,27","0,00","64,86"
2024,CONFLUENCIA_Neuquén,27,"12,06","-1,00","0,00","61,43"
2024,CONFLUENCIA_Neuquén,28,"11,01","-5,97","0,00","76,14"
2024,CONFLUENCIA_Neuquén,29,"13,64","-0,41","0,00","64,71"
2024,CONFLUENCIA_Neuquén,30,"16,73","1,63","0,00","52,00"
2024,CONFLUENCIA_Neuquén,31,"14,91","2,00","0,00","55,14"
2024,CONFLUENCIA_Neuquén,32,"14,77","2,14","0,71","61,00"
2024,CONFLUENCIA_Neuquén,33,"16,09","0,96","0,00","60,71"
2024,CONFLUENCIA_Neuquén,34,"10,99","1,14","1,57","71,29"
2024,CONFLUENCIA_Neuquén,35,"20,73","3,31","0,00","53,00"
2024,CONFLUENCIA_Neuquén,36,"19,76","5,24","0,00","43,57"
2024,CONFLUENCIA_Neuquén,37,"19,73","4,56","0,41","44,00"
2024,CONFLUENCIA_Neuquén,38,"22,21","7,09","0,00","36,43"
2024,CONFLUENCIA_Neuquén,39,"22,36","4,91","0,29","42,14"
2024,CONFLUENCIA_Neuquén,40,"21,51","6,30","0,00","39,86"
2024,CONFLUENCIA_Neuquén,41,"25,01","7,80","0,06","46,57"
2024,CONFLUENCIA_Neuquén,42,"29,39","12,00","0,00","42,29"
2024,CONFLUENCIA_Neuquén,43,"27,49","11,19","0,00","34,14"
2024,CONFLUENCIA_Neuquén,44,"30,77","13,29","0,00","30,71"
2024,CONFLUENCIA_Neuquén,45,"26,10","10,96","0,00","38,14"
2024,CONFLUENCIA_Neuquén,46,"28,14","10,50","0,00","31,57"
2024,CONFLUENCIA_Neuquén,47,"31,50","14,53","0,00","39,29"
2024,CONFLUENCIA_Neuquén,48,"27,59","11,87","0,00","30,00"
2024,CONFLUENCIA_Neuquén,49,"26,11","10,41","0,00","34,86"
2024,CONFLUENCIA_Neuquén,50,"33,11","15,16","0,00","35,14"
2024,CONFLUENCIA_Neuquén,51,"31,57","17,11","0,00","30,86"
2024,CONFLUENCIA_Neuquén,52,"32,60","17,14","0,11","34,00"
2024,CORONEL SUÁREZ_Buenos Aires,1,"29,49","16,46","1,61","64,00"
2024,CORONEL SUÁREZ_Buenos Aires,2,"28,63","12,27","1,44","58,29"
2024,CORONEL SUÁREZ_Buenos Aires,3,"31,26","12,93","0,00","52,14"
2024,CORONEL SUÁREZ_Buenos Aires,4,"32,71","14,39","0,00","49,43"
2024,CORONEL SUÁREZ_Buenos Aires,5,"34,56","16,80","0,91","53,14"
2024,CORONEL SUÁREZ_Buenos Aires,6,"27,80","19,39","14,74","83,29"
2024,CORONEL SUÁREZ_Buenos Aires,7,"26,31","13,19","0,00","67,71"
2024,CORONEL SUÁREZ_Buenos Aires,8,"27,43","13,80","2,14","68,43"
2024,CORONEL SUÁREZ_Buenos Aires,9,"28,29","14,31","1,43","63,29"
2024,CORONEL SUÁREZ_Buenos Aires,10,"25,40","11,74","7,21","66,86"
2024,CORONEL SUÁREZ_Buenos Aires,11,"25,59","13,66","3,19","76,43"
2024,CORONEL SUÁREZ_Buenos Aires,12,"23,39","10,27","8,71","72,71"
2024,CORONEL SUÁREZ_Buenos Aires,13,"23,51","12,83","0,79","77,86"
2024,CORONEL SUÁREZ_Buenos Aires,14,"24,03","6,20","0,00","66,14"
2024,CORONEL SUÁREZ_Buenos Aires,15,"17,20","8,96","5,01","79,00"
2024,CORONEL SUÁREZ_Buenos Aires,16,"20,61","9,54","8,14","75,43"
2024,CORONEL SUÁREZ_Buenos Aires,17,"17,60","5,20","2,86","70,14"
2024,CORONEL SUÁREZ_Buenos Aires,18,"17,03","2,89","0,86","63,43"
2024,CORONEL SUÁREZ_Buenos Aires,19,"15,04","3,71","0,43","74,57"
2024,CORONEL SUÁREZ_Buenos Aires,20,"12,70","0,39","0,07","77,43"
2024,CORONEL SUÁREZ_Buenos Aires,21,"12,23","-0,30","0,01","72,71"
2024,CORONEL SUÁREZ_Buenos Aires,22,"13,81","1,21","0,00","73,14"
2024,CORONEL SUÁREZ_Buenos Aires,23,"16,13","4,19","1,76","76,29"
2024,CORONEL SUÁREZ_Buenos Aires,24,"18,34","5,36","0,03","72,29"
2024,CORONEL SUÁREZ_Buenos Aires,25,"13,67","3,29","0,94","73,29"
2024,CORONEL SUÁREZ_Buenos Aires,26,"10,47","-0,51","0,50","69,86"
2024,CORONEL SUÁREZ_Buenos Aires,27,"10,83","-2,84","0,00","59,43"
2024,CORONEL SUÁREZ_Buenos Aires,28,"10,40","-6,09","0,00","69,86"
2024,CORONEL SUÁREZ_Buenos Aires,29,"13,06","0,80","0,00","72,00"
2024,CORONEL SUÁREZ_Buenos Aires,30,"17,17","1,13","0,00","51,29"
2024,CORONEL SUÁREZ_Buenos Aires,31,"16,76","2,89","0,00","60,86"
2024,CORONEL SUÁREZ_Buenos Aires,32,"12,83","1,44","2,30","69,57"
2024,CORONEL SUÁREZ_Buenos Aires,33,"14,03","2,00","0,00","71,00"
2024,CORONEL SUÁREZ_Buenos Aires,34,"11,10","-0,14","2,00","73,57"
2024,CORONEL SUÁREZ_Buenos Aires,35,"16,60","0,07","0,00","64,86"
2024,CORONEL SUÁREZ_Buenos Aires,36,"18,64","0,89","0,00","50,14"
2024,CORONEL SUÁREZ_Buenos Aires,37,"17,54","2,46","2,57","65,00"
2024,CORONEL SUÁREZ_Buenos Aires,38,"22,59","6,83","5,86","55,57"
2024,CORONEL SUÁREZ_Buenos Aires,39,"20,84","4,07","0,63","59,71"
2024,CORONEL SUÁREZ_Buenos Aires,40,"20,04","4,27","0,00","58,14"
2024,CORONEL SUÁREZ_Buenos Aires,41,"20,50","7,09","0,00","64,71"
2024,CORONEL SUÁREZ_Buenos Aires,42,"25,83","9,19","2,57","65,71"
2024,CORONEL SUÁREZ_Buenos Aires,43,"24,03","9,23","1,71","60,14"
2024,CORONEL SUÁREZ_Buenos Aires,44,"29,04","12,17","6,09","51,14"
2024,CORONEL SUÁREZ_Buenos Aires,45,"22,84","9,19","4,51","62,00"
2024,CORONEL SUÁREZ_Buenos Aires,46,"25,16","9,43","4,10","55,57"
2024,CORONEL SUÁREZ_Buenos Aires,47,"25,49","12,04","2,91","66,43"
2024,CORONEL SUÁREZ_Buenos Aires,48,"25,21","11,29","10,63","63,86"
2024,CORONEL SUÁREZ_Buenos Aires,49,"23,60","6,71","0,00","51,86"
2024,CORONEL SUÁREZ_Buenos Aires,50,"29,34","12,57","0,43","49,50"
2024,CORONEL SUÁREZ_Buenos Aires,51,"28,17","12,47","0,00","47,57"
2024,CORONEL SUÁREZ_Buenos Aires,52,"28,74","11,80","0,00","52,14"
2024,CÓRDOBA OBSERVATORIO_Córdoba,1,"32,22","20,36","11,78","61,89"
2024,CÓRDOBA OBSERVATORIO_Córdoba,2,"29,01","20,40","9,29","73,14"
2024,CÓRDOBA OBSERVATORIO_Córdoba,3,"30,27","18,96","0,39","61,71"
2024,CÓRDOBA OBSERVATORIO_Córdoba,4,"31,94","18,64","0,00","50,86"
2024,CÓRDOBA OBSERVATORIO_Córdoba,5,"36,16","22,13","0,00","48,00"
2024,CÓRDOBA OBSERVATORIO_Córdoba,6,"33,89","22,56","9,11","68,71"
2024,CÓRDOBA OBSERVATORIO_Córdoba,7,"28,16","17,50","2,53","70,57"
2024,CÓRDOBA OBSERVATORIO_Córdoba,8,"29,17","18,74","13,77","70,71"
2024,CÓRDOBA OBSERVATORIO_Córdoba,9,"28,99","21,06","0,64","80,00"
2024,CÓRDOBA OBSERVATORIO_Córdoba,10,"28,80","19,89","0,00","71,86"
2024,CÓRDOBA OBSERVATORIO_Córdoba,11,"29,50","22,64","1,39","84,29"
2024,CÓRDOBA OBSERVATORIO_Córdoba,12,"30,69","17,90","0,43","63,14"
2024,CÓRDOBA OBSERVATORIO_Córdoba,13,"31,49","20,00","3,57","66,86"
2024,CÓRDOBA OBSERVATORIO_Córdoba,14,"25,99","14,61","5,90","72,57"
2024,CÓRDOBA OBSERVATORIO_Córdoba,15,"19,97","11,97","6,71","86,43"
2024,CÓRDOBA OBSERVATORIO_Córdoba,16,"28,03","14,04","0,00","67,86"
2024,CÓRDOBA OBSERVATORIO_Córdoba,17,"21,76","13,21","0,13","71,86"
2024,CÓRDOBA OBSERVATORIO_Córdoba,18,"21,89","10,77","0,00","71,43"
2024,CÓRDOBA OBSERVATORIO_Córdoba,19,"18,11","8,17","0,43","70,43"
2024,CÓRDOBA OBSERVATORIO_Córdoba,20,"16,17","3,76","0,00","68,29"
2024,CÓRDOBA OBSERVATORIO_Córdoba,21,"14,01","6,27","0,71","73,71"
2024,CÓRDOBA OBSERVATORIO_Córdoba,22,"18,74","4,19","0,00","67,43"
2024,CÓRDOBA OBSERVATORIO_Córdoba,23,"20,69","9,01","0,00","74,14"
2024,CÓRDOBA OBSERVATORIO_Córdoba,24,"24,20","11,63","0,00","64,57"
2024,CÓRDOBA OBSERVATORIO_Córdoba,25,"18,41","9,33","0,03","78,43"
2024,CÓRDOBA OBSERVATORIO_Córdoba,26,"18,01","4,71","0,00","52,00"
2024,CÓRDOBA OBSERVATORIO_Córdoba,27,"16,90","4,43","0,00","50,29"
2024,CÓRDOBA OBSERVATORIO_Córdoba,28,"12,66","0,24","0,00","59,71"
2024,CÓRDOBA OBSERVATORIO_Córdoba,29,"16,30","5,61","0,67","75,57"
2024,CÓRDOBA OBSERVATORIO_Córdoba,30,"21,67","6,56","0,00","61,57"
2024,CÓRDOBA OBSERVATORIO_Córdoba,31,"22,24","10,49","0,00","55,00"
2024,CÓRDOBA OBSERVATORIO_Córdoba,32,"19,07","4,06","0,00","51,43"
2024,CÓRDOBA OBSERVATORIO_Córdoba,33,"23,34","6,44","0,00","50,57"
2024,CÓRDOBA OBSERVATORIO_Córdoba,34,"14,36","5,16","0,67","72,14"
2024,CÓRDOBA OBSERVATORIO_Córdoba,35,"20,61","6,37","0,00","55,86"
2024,CÓRDOBA OBSERVATORIO_Córdoba,36,"27,17","10,17","0,00","37,14"
2024,CÓRDOBA OBSERVATORIO_Córdoba,37,"26,44","10,73","0,00","41,14"
2024,CÓRDOBA OBSERVATORIO_Córdoba,38,"30,41","14,30","0,29","43,71"
2024,CÓRDOBA OBSERVATORIO_Córdoba,39,"28,13","12,70","0,00","42,00"
2024,CÓRDOBA OBSERVATORIO_Córdoba,40,"30,11","15,49","0,43","33,43"
2024,CÓRDOBA OBSERVATORIO_Córdoba,41,"24,13","14,80","6,66","76,86"
2024,CÓRDOBA OBSERVATORIO_Córdoba,42,"27,76","16,81","0,43","70,00"
2024,CÓRDOBA OBSERVATORIO_Córdoba,43,"27,07","15,39","13,31","58,71"
2024,CÓRDOBA OBSERVATORIO_Córdoba,44,"30,44","18,41","0,29","52,43"
2024,CÓRDOBA OBSERVATORIO_Córdoba,45,"30,27","17,94","2,31","53,86"
2024,CÓRDOBA OBSERVATORIO_Córdoba,46,"32,44","14,07","0,13","43,71"
2024,CÓRDOBA OBSERVATORIO_Córdoba,47,"29,53","18,47","5,00","65,14"
2024,CÓRDOBA OBSERVATORIO_Córdoba,48,"26,90","18,26","12,67","83,43"
2024,CÓRDOBA OBSERVATORIO_Córdoba,49,"28,43","16,11","0,21","52,43"
2024,CÓRDOBA OBSERVATORIO_Córdoba,50,"32,34","17,56","1,14","50,71"
2024,CÓRDOBA OBSERVATORIO_Córdoba,51,"30,63","17,10","4,36","62,29"
2024,CÓRDOBA OBSERVATORIO_Córdoba,52,"31,29","18,16","2,43","57,00"
2024,DOLORES_Buenos Aires,1,,"17,04","7,06","78,56"
2024,DOLORES_Buenos Aires,2,,"16,23","4,93","72,00"
2024,DOLORES_Buenos Aires,3,,"14,29","0,00","72,57"
2024,DOLORES_Buenos Aires,4,,"17,56","0,00","73,71"
2024,DOLORES_Buenos Aires,5,,"18,91","3,01","69,29"
2024,DOLORES_Buenos Aires,6,,"19,23","22,24","86,86"
2024,DOLORES_Buenos Aires,7,,"14,96","0,60","77,86"
2024,DOLORES_Buenos Aires,8,,"17,71","0,00","80,00"
2024,DOLORES_Buenos Aires,9,,"15,49","7,69","78,43"
2024,DOLORES_Buenos Aires,10,,"13,41","4,00","74,57"
2024,DOLORES_Buenos Aires,11,,"17,36","9,00","86,00"
2024,DOLORES_Buenos Aires,12,,"14,17","4,29","82,29"
2024,DOLORES_Buenos Aires,13,,"13,03","0,29","80,29"
2024,DOLORES_Buenos Aires,14,,"11,90","0,29","77,29"
2024,DOLORES_Buenos Aires,15,,"11,30","11,83","84,71"
2024,DOLORES_Buenos Aires,16,,"13,63","3,00","81,00"
2024,DOLORES_Buenos Aires,17,,"8,66","2,93","83,57"
2024,DOLORES_Buenos Aires,18,,"8,76","1,20","82,57"
2024,DOLORES_Buenos Aires,19,,"7,10","0,93","86,14"
2024,DOLORES_Buenos Aires,20,,"3,03","0,00","80,57"
2024,DOLORES_Buenos Aires,21,,"2,14","0,06","84,86"
2024,DOLORES_Buenos Aires,22,,"7,07","0,11","88,86"
2024,DOLORES_Buenos Aires,23,,"8,11","0,57","89,29"
2024,DOLORES_Buenos Aires,24,,"9,44","0,00","84,00"
2024,DOLORES_Buenos Aires,25,,"7,27","5,29","88,57"
2024,DOLORES_Buenos Aires,26,,"1,34","0,00","78,86"
2024,DOLORES_Buenos Aires,27,,"-0,39","0,06","74,57"
2024,DOLORES_Buenos Aires,28,,"-3,89","0,00","78,14"
2024,DOLORES_Buenos Aires,29,,"2,33","0,57","86,71"
2024,DOLORES_Buenos Aires,30,,"4,10","1,43","81,86"
2024,DOLORES_Buenos Aires,31,,"5,64","3,71","76,71"
2024,DOLORES_Buenos Aires,32,,"6,21","5,69","84,43"
2024,DOLORES_Buenos Aires,33,,"4,76","0,29","83,14"
2024,DOLORES_Buenos Aires,34,,"3,89","3,14","85,43"
2024,DOLORES_Buenos Aires,35,,"5,01","7,00","84,57"
2024,DOLORES_Buenos Aires,36,,"6,49","0,00","76,43"
2024,DOLORES_Buenos Aires,37,,"7,19","0,00","79,43"
2024,DOLORES_Buenos Aires,38,,"9,83","1,53","77,86"
2024,DOLORES_Buenos Aires,39,,"6,93","0,00","72,43"
2024,DOLORES_Buenos Aires,40,,"7,53","1,79","77,71"
2024,DOLORES_Buenos Aires,41,,"10,17","0,00","80,71"
2024,DOLORES_Buenos Aires,42,,"11,76","0,21","79,00"
2024,DOLORES_Buenos Aires,43,,"10,93","8,39","79,43"
2024,DOLORES_Buenos Aires,44,,"15,06","9,50","78,71"
2024,DOLORES_Buenos Aires,45,,"12,23","0,86","80,00"
2024,DOLORES_Buenos Aires,46,,"12,36","2,93","71,29"
2024,DOLORES_Buenos Aires,47,,"12,89","2,43","78,14"
2024,DOLORES_Buenos Aires,48,,"14,96","10,31","82,57"
2024,DOLORES_Buenos Aires,49,,"10,51","0,99","66,43"
2024,DOLORES_Buenos Aires,50,,"14,70","1,00","75,57"
2024,DOLORES_Buenos Aires,51,,"13,70","0,21","70,43"
2024,DOLORES_Buenos Aires,52,,"13,17","0,57","74,29"
2024,EZEIZA_Buenos Aires,1,"30,29","19,72","0,56","65,89"
2024,EZEIZA_Buenos Aires,2,"30,76","17,01","1,86","63,71"
2024,EZEIZA_Buenos Aires,3,"30,04","16,49","1,57","64,57"
2024,EZEIZA_Buenos Aires,4,"30,64","19,24","0,00","56,43"
2024,EZEIZA_Buenos Aires,5,"35,23","22,24","0,00","51,57"
2024,EZEIZA_Buenos Aires,6,"32,79","21,99","6,94","72,71"
2024,EZEIZA_Buenos Aires,7,"27,91","17,26","2,50","67,57"
2024,EZEIZA_Buenos Aires,8,"29,80","19,06","1,00","72,71"
2024,EZEIZA_Buenos Aires,9,"29,14","18,66","0,71","74,00"
2024,EZEIZA_Buenos Aires,10,"28,56","15,51","0,03","60,14"
2024,EZEIZA_Buenos Aires,11,"26,10","19,30","26,07","85,86"
2024,EZEIZA_Buenos Aires,12,"25,39","15,21","23,29","77,57"
2024,EZEIZA_Buenos Aires,13,"27,57","16,19","0,14","73,86"
2024,EZEIZA_Buenos Aires,14,"24,11","12,40","3,43","75,29"
2024,EZEIZA_Buenos Aires,15,"21,54","13,61","8,99","81,29"
2024,EZEIZA_Buenos Aires,16,"24,49","15,41","3,33","76,43"
2024,EZEIZA_Buenos Aires,17,"19,10","10,56","5,59","79,86"
2024,EZEIZA_Buenos Aires,18,"18,70","9,96","0,57","80,29"
2024,EZEIZA_Buenos Aires,19,"17,87","8,53","0,39","84,29"
2024,EZEIZA_Buenos Aires,20,"14,30","2,37","0,00","79,00"
2024,EZEIZA_Buenos Aires,21,"14,11","4,36","0,00","78,86"
2024,EZEIZA_Buenos Aires,22,"16,49","8,60","0,00","81,29"
2024,EZEIZA_Buenos Aires,23,"19,27","9,61","0,39","82,00"
2024,EZEIZA_Buenos Aires,24,"20,83","11,04","0,00","78,86"
2024,EZEIZA_Buenos Aires,25,"17,33","8,41","7,79","87,14"
2024,EZEIZA_Buenos Aires,26,"12,79","2,71","0,43","73,00"
2024,EZEIZA_Buenos Aires,27,"13,31","0,66","0,00","68,29"
2024,EZEIZA_Buenos Aires,28,"11,36","-3,70","0,00","75,43"
2024,EZEIZA_Buenos Aires,29,"16,03","6,74","0,20","83,00"
2024,EZEIZA_Buenos Aires,30,"17,64","6,30","0,10","78,57"
2024,EZEIZA_Buenos Aires,31,"20,84","9,11","3,71","67,57"
2024,EZEIZA_Buenos Aires,32,"14,54","6,21","0,57","77,86"
2024,EZEIZA_Buenos Aires,33,"16,80","5,90","0,00","72,57"
2024,EZEIZA_Buenos Aires,34,"12,33","4,59","1,90","84,71"
2024,EZEIZA_Buenos Aires,35,"15,54","5,13","8,29","83,57"
2024,EZEIZA_Buenos Aires,36,"20,11","6,99","0,00","64,00"
2024,EZEIZA_Buenos Aires,37,"19,54","8,06","0,00","72,00"
2024,EZEIZA_Buenos Aires,38,"24,53","12,99","2,93","63,29"
2024,EZEIZA_Buenos Aires,39,"22,96","9,46","0,00","66,14"
2024,EZEIZA_Buenos Aires,40,"23,00","10,63","0,14","63,57"
2024,EZEIZA_Buenos Aires,41,"22,64","12,17","0,43","74,71"
2024,EZEIZA_Buenos Aires,42,"26,53","13,46","1,23","71,86"
2024,EZEIZA_Buenos Aires,43,"25,30","14,24","4,73","73,00"
2024,EZEIZA_Buenos Aires,44,"29,24","17,69","0,16","64,86"
2024,EZEIZA_Buenos Aires,45,"26,24","13,90","5,00","66,29"
2024,EZEIZA_Buenos Aires,46,"28,27","14,84","0,96","60,00"
2024,EZEIZA_Buenos Aires,47,"27,41","15,50","1,79","64,29"
2024,EZEIZA_Buenos Aires,48,"26,89","16,77","10,84","76,57"
2024,EZEIZA_Buenos Aires,49,"25,09","11,81","0,86","56,43"
2024,EZEIZA_Buenos Aires,50,"28,59","15,77","0,00","61,86"
2024,EZEIZA_Buenos Aires,51,"28,46","15,94","0,14","58,71"
2024,EZEIZA_Buenos Aires,52,"28,04","14,57","0,43","62,71"
2024,GENERAL MANUEL BELGRANO_Misiones,1,"28,93","19,63","0,56","68,11"
2024,GENERAL MANUEL BELGRANO_Misiones,2,"30,31","20,17","2,04","75,43"
2024,GENERAL MANUEL BELGRANO_Misiones,3,"27,90","20,03","11,36","84,71"
2024,GENERAL MANUEL BELGRANO_Misiones,4,"25,67","15,30","5,43","74,43"
2024,GENERAL MANUEL BELGRANO_Misiones,5,"30,07","19,97","1,71","62,00"
2024,GENERAL MANUEL BELGRANO_Misiones,6,"31,84","20,46","1,74","66,00"
2024,GENERAL MANUEL BELGRANO_Misiones,7,"27,49","19,77","17,14","82,57"
2024,GENERAL MANUEL BELGRANO_Misiones,8,"28,63","19,57","2,93","80,71"
2024,GENERAL MANUEL BELGRANO_Misiones,9,"29,71","20,03","10,03","79,29"
2024,GENERAL MANUEL BELGRANO_Misiones,10,"26,89","19,27","9,40","89,29"
2024,GENERAL MANUEL BELGRANO_Misiones,11,"30,73","20,67","5,01","69,14"
2024,GENERAL MANUEL BELGRANO_Misiones,12,"27,47","18,13","5,61","82,00"
2024,GENERAL MANUEL BELGRANO_Misiones,13,"28,09","18,43","0,00","69,57"
2024,GENERAL MANUEL BELGRANO_Misiones,14,"28,49","20,34","16,93","77,43"
2024,GENERAL MANUEL BELGRANO_Misiones,15,"25,99","19,06","2,54","84,29"
2024,GENERAL MANUEL BELGRANO_Misiones,16,"23,49","15,13","7,57","76,14"
2024,GENERAL MANUEL BELGRANO_Misiones,17,"24,29","18,73","17,20","87,71"
2024,GENERAL MANUEL BELGRANO_Misiones,18,"26,56","19,97","20,93","83,86"
2024,GENERAL MANUEL BELGRANO_Misiones,19,"25,70","18,59","3,04","77,86"
2024,GENERAL MANUEL BELGRANO_Misiones,20,"17,36","10,71","6,86","96,57"
2024,GENERAL MANUEL BELGRANO_Misiones,21,"20,20","10,30","7,79","85,57"
2024,GENERAL MANUEL BELGRANO_Misiones,22,"17,74","9,36","0,71","75,29"
2024,GENERAL MANUEL BELGRANO_Misiones,23,"24,66","16,11","0,00","66,86"
2024,GENERAL MANUEL BELGRANO_Misiones,24,"24,89","18,27","11,71","69,14"
2024,GENERAL MANUEL BELGRANO_Misiones,25,"22,49","16,20","9,80","73,43"
2024,GENERAL MANUEL BELGRANO_Misiones,26,"16,06","8,19","1,99","87,00"
2024,GENERAL MANUEL BELGRANO_Misiones,27,"19,87","9,94","7,83","76,57"
2024,GENERAL MANUEL BELGRANO_Misiones,28,"9,59","5,43","10,07","97,86"
2024,GENERAL MANUEL BELGRANO_Misiones,29,"21,06","13,29","0,00","73,43"
2024,GENERAL MANUEL BELGRANO_Misiones,30,"24,09","16,23","7,00","73,00"
2024,GENERAL MANUEL BELGRANO_Misiones,31,"22,19","14,53","2,61","84,43"
2024,GENERAL MANUEL BELGRANO_Misiones,32,"18,11","9,66","1,80","87,14"
2024,GENERAL MANUEL BELGRANO_Misiones,33,"24,00","12,63","0,00","70,14"
2024,GENERAL MANUEL BELGRANO_Misiones,34,"22,06","13,73","11,50","79,00"
2024,GENERAL MANUEL BELGRANO_Misiones,35,"22,83","13,03","0,00","71,43"
2024,GENERAL MANUEL BELGRANO_Misiones,36,"26,67","14,61","1,29","71,86"
2024,GENERAL MANUEL BELGRANO_Misiones,37,"26,13","18,36","5,00","72,71"
2024,GENERAL MANUEL BELGRANO_Misiones,38,"25,50","14,49","2,93","77,57"
2024,GENERAL MANUEL BELGRANO_Misiones,39,"29,01","18,90","4,14","75,57"
2024,GENERAL MANUEL BELGRANO_Misiones,40,"28,21","17,17","0,71","78,14"
2024,GENERAL MANUEL BELGRANO_Misiones,41,"23,63","16,67","18,64","89,86"
2024,GENERAL MANUEL BELGRANO_Misiones,42,"26,06","15,74","2,07","88,00"
2024,GENERAL MANUEL BELGRANO_Misiones,43,"27,90","16,89","2,86","83,29"
2024,GENERAL MANUEL BELGRANO_Misiones,44,"28,54","18,87","3,74","82,86"
2024,GENERAL MANUEL BELGRANO_Misiones,45,"27,36","17,79","3,96","87,14"
2024,GENERAL MANUEL BELGRANO_Misiones,46,"27,57","15,87","0,71","81,29"
2024,GENERAL MANUEL BELGRANO_Misiones,47,"28,13","19,06","5,14","89,00"
2024,GENERAL MANUEL BELGRANO_Misiones,48,"28,90","19,74","19,79","83,71"
2024,GENERAL MANUEL BELGRANO_Misiones,49,"24,79","17,40","35,31","88,86"
2024,GENERAL MANUEL BELGRANO_Misiones,50,"25,59","16,57","4,57","82,71"
2024,GENERAL MANUEL BELGRANO_Misiones,51,"27,24","17,16","1,57","76,29"
2024,GENERAL MANUEL BELGRANO_Misiones,52,"27,41","16,14","0,04","70,00"
2024,GENERAL PUEYRREDÓN_Buenos Aires,1,"26,28","15,57","5,17","80,44"
2024,GENERAL PUEYRREDÓN_Buenos Aires,2,"25,37","13,56","0,71","67,86"
2024,GENERAL PUEYRREDÓN_Buenos Aires,3,"26,66","13,01","0,00","73,14"
2024,GENERAL PUEYRREDÓN_Buenos Aires,4,"30,83","16,14","0,00","69,71"
2024,GENERAL PUEYRREDÓN_Buenos Aires,5,"30,59","17,71","2,07","69,14"
2024,GENERAL PUEYRREDÓN_Buenos Aires,6,"26,53","18,14","14,94","85,14"
2024,GENERAL PUEYRREDÓN_Buenos Aires,7,"24,93","13,94","0,00","77,29"
2024,GENERAL PUEYRREDÓN_Buenos Aires,8,"25,46","16,93","0,00","79,14"
2024,GENERAL PUEYRREDÓN_Buenos Aires,9,"27,10","14,41","2,50","71,29"
2024,GENERAL PUEYRREDÓN_Buenos Aires,10,"25,93","11,50","1,24","69,71"
2024,GENERAL PUEYRREDÓN_Buenos Aires,11,"24,90","13,96","4,57","80,43"
2024,GENERAL PUEYRREDÓN_Buenos Aires,12,"23,69","13,31","1,83","79,29"
2024,GENERAL PUEYRREDÓN_Buenos Aires,13,"23,11","13,10","0,00","77,86"
2024,GENERAL PUEYRREDÓN_Buenos Aires,14,"23,31","9,19","0,86","74,14"
2024,GENERAL PUEYRREDÓN_Buenos Aires,15,"18,59","11,93","1,71","75,71"
2024,GENERAL PUEYRREDÓN_Buenos Aires,16,"21,53","12,24","3,97","75,57"
2024,GENERAL PUEYRREDÓN_Buenos Aires,17,"17,09","7,06","2,43","74,57"
2024,GENERAL PUEYRREDÓN_Buenos Aires,18,"18,01","6,04","0,69","74,71"
2024,GENERAL PUEYRREDÓN_Buenos Aires,19,"15,50","7,53","0,14","75,71"
2024,GENERAL PUEYRREDÓN_Buenos Aires,20,"13,30","3,96","0,83","76,29"
2024,GENERAL PUEYRREDÓN_Buenos Aires,21,"12,64","2,39","0,11","81,29"
2024,GENERAL PUEYRREDÓN_Buenos Aires,22,"14,49","4,64","0,00","86,00"
2024,GENERAL PUEYRREDÓN_Buenos Aires,23,"16,40","6,66","3,16","84,43"
2024,GENERAL PUEYRREDÓN_Buenos Aires,24,"18,84","7,11","0,00","81,00"
2024,GENERAL PUEYRREDÓN_Buenos Aires,25,"14,90","5,73","0,47","82,43"
2024,GENERAL PUEYRREDÓN_Buenos Aires,26,"10,61","1,76","3,11","81,00"
2024,GENERAL PUEYRREDÓN_Buenos Aires,27,"11,43","-0,10","0,11","73,00"
2024,GENERAL PUEYRREDÓN_Buenos Aires,28,"11,37","-3,83","0,00","75,00"
2024,GENERAL PUEYRREDÓN_Buenos Aires,29,"13,93","0,41","0,71","83,43"
2024,GENERAL PUEYRREDÓN_Buenos Aires,30,"16,59","3,14","0,57","77,29"
2024,GENERAL PUEYRREDÓN_Buenos Aires,31,"18,56","4,37","3,64","74,00"
2024,GENERAL PUEYRREDÓN_Buenos Aires,32,"12,60","5,50","4,30","86,43"
